Checking Status,Credit History,Purpose,Credit Requested,Saving Status,Employment,Personal Status,Age,Job,Class
no checking,existing paid,new car,0.33805,unknown,1<=X<4,male single,0.68,skilled,bad
no checking,existing paid,new car,0.06245,<100,<1,male mar/wid/div/sep,0.28,skilled,good
<0,existing paid,furniture/equipment,0.0682,<100,4<=X<7,male single,0.59,skilled,good
<0,existing paid,furniture/equipment,0.03545,<100,>=7,male single,0.57,unskilled resident,bad
<0,critical/other existing credit,new car,0.11175,<100,1<=X<4,male mar/wid/div/sep,0.33,skilled,bad
no checking,critical/other existing credit,used car,0.2021,unknown,4<=X<7,male single,0.43,skilled,good
no checking,critical/other existing credit,furniture/equipment,0.07355,<100,1<=X<4,male single,0.35,skilled,good
<0,no credits/all paid,new car,0.0721,<100,4<=X<7,male single,0.32,unskilled resident,bad
no checking,delayed previously,new car,0.54375,<100,>=7,male single,0.45,skilled,good
no checking,existing paid,new car,0.0737,100<=X<500,<1,male mar/wid/div/sep,0.33,skilled,good
no checking,existing paid,retraining,0.0447,unknown,4<=X<7,female div/sep/mar,0.4,skilled,good
no checking,critical/other existing credit,furniture/equipment,0.16715,<100,1<=X<4,male single,0.28,skilled,good
<0,existing paid,new car,0.19795,<100,1<=X<4,female div/sep/mar,0.29,skilled,bad
no checking,existing paid,new car,0.17885,100<=X<500,1<=X<4,male single,0.26,skilled,good
no checking,critical/other existing credit,used car,0.2902,>=1000,1<=X<4,male single,0.27,skilled,good
no checking,delayed previously,business,0.10845,<100,1<=X<4,male mar/wid/div/sep,0.28,skilled,bad
<0,existing paid,furniture/equipment,0.12195,<100,<1,female div/sep/mar,0.35,skilled,bad
no checking,critical/other existing credit,furniture/equipment,0.2263,>=1000,<1,male single,0.32,unskilled resident,good
no checking,existing paid,furniture/equipment,0.1105,<100,1<=X<4,male single,0.25,unskilled resident,bad
no checking,existing paid,furniture/equipment,0.11105,500<=X<1000,1<=X<4,female div/sep/mar,0.2,skilled,good
<0,existing paid,furniture/equipment,0.11945,<100,<1,female div/sep/mar,0.27,skilled,good
no checking,critical/other existing credit,furniture/equipment,0.16655,<100,>=7,male single,0.42,skilled,good
no checking,existing paid,business,0.37045,unknown,>=7,male single,0.37,skilled,good
<0,existing paid,furniture/equipment,0.0326,<100,>=7,female div/sep/mar,0.24,skilled,good
no checking,delayed previously,furniture/equipment,0.3839,500<=X<1000,4<=X<7,female div/sep/mar,0.4,skilled,good
>=200,critical/other existing credit,new car,0.06715,<100,>=7,male single,0.46,skilled,good
<0,critical/other existing credit,business,0.0691,100<=X<500,4<=X<7,male single,0.26,skilled,good
no checking,existing paid,furniture/equipment,0.0437,unknown,<1,female div/sep/mar,0.24,skilled,good
<0,existing paid,furniture/equipment,0.1795,<100,1<=X<4,male single,0.29,unskilled resident,good
0<=X<200,critical/other existing credit,new car,0.0661,>=1000,1<=X<4,female div/sep/mar,0.4,skilled,good
<0,no credits/all paid,furniture/equipment,0.097,<100,<1,male single,0.36,high qualif/self emp/mgmt,good
no checking,existing paid,furniture/equipment,0.17975,<100,>=7,male single,0.28,skilled,good
<0,existing paid,new car,0.0711,<100,<1,male single,0.27,high qualif/self emp/mgmt,bad
no checking,critical/other existing credit,furniture/equipment,0.3371,unknown,4<=X<7,male single,0.36,skilled,good
no checking,existing paid,used car,0.3907,<100,4<=X<7,male single,0.38,high qualif/self emp/mgmt,good
no checking,existing paid,used car,0.46385,unknown,1<=X<4,male mar/wid/div/sep,0.48,skilled,good
0<=X<200,critical/other existing credit,new car,0.10905,unknown,>=7,male single,0.36,skilled,good
no checking,critical/other existing credit,furniture/equipment,0.0549,<100,unemployed,female div/sep/mar,0.65,unemp/unskilled non res,good
0<=X<200,existing paid,furniture/equipment,0.20285,<100,4<=X<7,male mar/wid/div/sep,0.43,skilled,bad
<0,existing paid,education,0.03975,<100,<1,female div/sep/mar,0.53,skilled,bad
0<=X<200,critical/other existing credit,business,0.14125,unknown,4<=X<7,male single,0.34,skilled,good
0<=X<200,existing paid,business,0.7836,<100,1<=X<4,male single,0.23,skilled,bad
no checking,critical/other existing credit,new car,0.3307,<100,>=7,male single,0.34,high qualif/self emp/mgmt,good
no checking,no credits/all paid,used car,0.3912,unknown,<1,male single,0.4,skilled,good
<0,critical/other existing credit,business,0.1221,<100,>=7,male single,0.43,high qualif/self emp/mgmt,good
no checking,critical/other existing credit,furniture/equipment,0.09145,<100,>=7,male single,0.46,skilled,good
<0,critical/other existing credit,new car,0.10855,<100,1<=X<4,male single,0.38,unskilled resident,good
0<=X<200,critical/other existing credit,used car,0.29,<100,1<=X<4,male single,0.34,skilled,good
no checking,critical/other existing credit,furniture/equipment,0.05845,unknown,1<=X<4,male single,0.29,skilled,good
no checking,delayed previously,used car,0.44735,unknown,4<=X<7,male single,0.31,high qualif/self emp/mgmt,good
<0,existing paid,furniture/equipment,0.1303,<100,<1,female div/sep/mar,0.28,high qualif/self emp/mgmt,good
no checking,critical/other existing credit,furniture/equipment,0.0796,>=1000,4<=X<7,female div/sep/mar,0.35,skilled,good
no checking,existing paid,furniture/equipment,0.1093,unknown,4<=X<7,female div/sep/mar,0.33,unskilled resident,good
<0,existing paid,furniture/equipment,0.20765,<100,1<=X<4,male single,0.42,skilled,bad
<0,critical/other existing credit,new car,0.13125,<100,>=7,male single,0.43,skilled,bad
no checking,critical/other existing credit,new car,0.17425,unknown,<1,male mar/wid/div/sep,0.44,skilled,good
no checking,critical/other existing credit,used car,0.52385,unknown,>=7,male single,0.42,skilled,good
no checking,existing paid,furniture/equipment,0.0693,unknown,1<=X<4,male mar/wid/div/sep,0.4,skilled,good
no checking,existing paid,furniture/equipment,0.0639,<100,>=7,male single,0.36,high qualif/self emp/mgmt,good
<0,existing paid,furniture/equipment,0.05535,<100,1<=X<4,male single,0.2,high qualif/self emp/mgmt,good
<0,existing paid,new car,0.18815,unknown,4<=X<7,male single,0.24,unskilled resident,good
0<=X<200,existing paid,education,0.18555,unknown,1<=X<4,male mar/wid/div/sep,0.27,skilled,good
no checking,delayed previously,used car,0.1797,<100,<1,female div/sep/mar,0.46,unskilled resident,good
0<=X<200,existing paid,new car,0.15975,unknown,1<=X<4,female div/sep/mar,0.33,unskilled resident,good
no checking,delayed previously,furniture/equipment,0.2227,<100,1<=X<4,female div/sep/mar,0.34,skilled,good
0<=X<200,critical/other existing credit,furniture/equipment,0.2368,<100,<1,female div/sep/mar,0.25,unskilled resident,bad
0<=X<200,existing paid,furniture/equipment,0.14955,unknown,>=7,female div/sep/mar,0.25,skilled,good
no checking,existing paid,business,0.1071,>=1000,>=7,male mar/wid/div/sep,0.28,skilled,good
<0,no credits/all paid,business,0.15805,<100,1<=X<4,male single,0.31,skilled,bad
0<=X<200,no credits/all paid,other,0.9212,<100,1<=X<4,female div/sep/mar,0.32,high qualif/self emp/mgmt,bad
no checking,existing paid,used car,0.1424,100<=X<500,1<=X<4,male single,0.32,skilled,good
<0,existing paid,new car,0.7448,<100,>=7,male single,0.68,high qualif/self emp/mgmt,bad
<0,existing paid,furniture/equipment,0.11795,100<=X<500,unemployed,male mar/wid/div/sep,0.33,skilled,bad
<0,existing paid,furniture/equipment,0.16725,<100,>=7,male single,0.39,high qualif/self emp/mgmt,bad
no checking,critical/other existing credit,furniture/equipment,0.09085,<100,1<=X<4,female div/sep/mar,0.28,skilled,good
no checking,delayed previously,furniture/equipment,0.63745,500<=X<1000,4<=X<7,male single,0.37,high qualif/self emp/mgmt,good
<0,existing paid,furniture/equipment,0.0683,<100,<1,female div/sep/mar,0.22,skilled,bad
0<=X<200,existing paid,new car,0.1001,<100,4<=X<7,male single,0.3,skilled,good
<0,no credits/all paid,furniture/equipment,0.3436,<100,<1,male mar/wid/div/sep,0.55,skilled,bad
<0,no credits/all paid,new car,0.03485,<100,<1,male single,0.46,skilled,bad
<0,critical/other existing credit,furniture/equipment,0.05245,<100,<1,female div/sep/mar,0.21,skilled,good
<0,existing paid,used car,0.51485,<100,4<=X<7,male single,0.39,skilled,bad
no checking,existing paid,furniture/equipment,0.09335,unknown,>=7,male single,0.58,skilled,good
<0,delayed previously,new car,0.0672,<100,1<=X<4,male single,0.43,unskilled resident,good
<0,existing paid,furniture/equipment,0.08735,<100,<1,male single,0.24,unskilled resident,good
0<=X<200,existing paid,furniture/equipment,0.0835,<100,<1,female div/sep/mar,0.22,skilled,bad
no checking,critical/other existing credit,new car,0.0612,<100,1<=X<4,male single,0.3,skilled,good
no checking,critical/other existing credit,furniture/equipment,0.0261,500<=X<1000,>=7,male single,0.42,skilled,good
<0,existing paid,furniture/equipment,0.0749,<100,1<=X<4,female div/sep/mar,0.23,skilled,good
0<=X<200,delayed previously,furniture/equipment,0.09595,100<=X<500,<1,male single,0.3,high qualif/self emp/mgmt,bad
>=200,existing paid,furniture/equipment,0.03725,<100,1<=X<4,female div/sep/mar,0.28,unskilled resident,bad
0<=X<200,existing paid,furniture/equipment,0.10315,<100,<1,male mar/wid/div/sep,0.3,high qualif/self emp/mgmt,good
0<=X<200,existing paid,education,0.3144,<100,1<=X<4,male single,0.42,skilled,bad
no checking,critical/other existing credit,used car,0.3421,unknown,1<=X<4,male single,0.46,high qualif/self emp/mgmt,good
no checking,existing paid,new car,0.17635,unknown,<1,male single,0.45,high qualif/self emp/mgmt,good
no checking,existing paid,new car,0.0773,<100,1<=X<4,male single,0.31,unskilled resident,good
no checking,existing paid,furniture/equipment,0.04645,unknown,4<=X<7,male single,0.31,skilled,good
no checking,critical/other existing credit,new car,0.07275,<100,4<=X<7,male single,0.42,unskilled resident,good
<0,existing paid,furniture/equipment,0.09225,<100,<1,female div/sep/mar,0.46,skilled,good
0<=X<200,no credits/all paid,new car,0.4179,500<=X<1000,<1,female div/sep/mar,0.3,skilled,good
<0,no credits/all paid,furniture/equipment,0.16745,500<=X<1000,<1,male single,0.3,skilled,bad
no checking,existing paid,new car,0.14295,unknown,unemployed,male single,0.38,high qualif/self emp/mgmt,good
no checking,existing paid,furniture/equipment,0.07665,<100,<1,male mar/wid/div/sep,0.43,unskilled resident,bad
no checking,existing paid,furniture/equipment,0.18105,100<=X<500,>=7,male single,0.31,skilled,bad
0<=X<200,critical/other existing credit,business,0.1795,<100,unemployed,male mar/wid/div/sep,0.4,unemp/unskilled non res,good
<0,delayed previously,business,0.10725,<100,4<=X<7,male single,0.24,skilled,bad
0<=X<200,existing paid,used car,0.20565,500<=X<1000,<1,female div/sep/mar,0.28,skilled,bad
no checking,existing paid,furniture/equipment,0.5487,<100,unemployed,female div/sep/mar,0.26,high qualif/self emp/mgmt,bad
<0,existing paid,new car,0.09465,<100,1<=X<4,female div/sep/mar,0.29,skilled,good
<0,critical/other existing credit,furniture/equipment,0.06155,>=1000,>=7,female div/sep/mar,0.57,high qualif/self emp/mgmt,good
>=200,critical/other existing credit,furniture/equipment,0.1828,unknown,>=7,male single,0.49,unskilled resident,good
0<=X<200,critical/other existing credit,furniture/equipment,0.0577,<100,>=7,male single,0.37,unskilled resident,good
<0,existing paid,new car,0.2003,<100,1<=X<4,male single,0.45,unskilled resident,bad
0<=X<200,existing paid,furniture/equipment,0.15345,100<=X<500,>=7,male single,0.3,skilled,good
no checking,critical/other existing credit,furniture/equipment,0.087,<100,>=7,male mar/wid/div/sep,0.3,skilled,good
0<=X<200,delayed previously,new car,0.11765,<100,1<=X<4,male mar/wid/div/sep,0.47,skilled,good
no checking,existing paid,new car,0.1778,unknown,1<=X<4,male single,0.29,skilled,good
no checking,existing paid,furniture/equipment,0.11985,500<=X<1000,>=7,male single,0.35,skilled,bad
0<=X<200,existing paid,repairs,0.0227,<100,<1,male mar/wid/div/sep,0.22,unskilled resident,good
0<=X<200,existing paid,furniture/equipment,0.08575,unknown,1<=X<4,female div/sep/mar,0.26,skilled,good
0<=X<200,critical/other existing credit,furniture/equipment,0.126,500<=X<1000,1<=X<4,male single,0.23,unskilled resident,bad
no checking,existing paid,furniture/equipment,0.1784,<100,>=7,female div/sep/mar,0.54,high qualif/self emp/mgmt,good
no checking,existing paid,furniture/equipment,0.3583,unknown,4<=X<7,male mar/wid/div/sep,0.29,skilled,good
<0,critical/other existing credit,new car,0.19695,<100,1<=X<4,male single,0.4,unskilled resident,good
0<=X<200,existing paid,repairs,0.0757,100<=X<500,1<=X<4,male single,0.22,skilled,good
no checking,existing paid,new car,0.36965,<100,1<=X<4,male single,0.43,unskilled resident,good
<0,no credits/all paid,new car,0.05965,<100,unemployed,female div/sep/mar,0.29,unemp/unskilled non res,bad
<0,existing paid,business,0.36485,<100,>=7,male single,0.36,skilled,bad
no checking,critical/other existing credit,furniture/equipment,0.14155,<100,1<=X<4,female div/sep/mar,0.33,skilled,good
>=200,existing paid,furniture/equipment,0.0629,500<=X<1000,1<=X<4,female div/sep/mar,0.57,unskilled resident,good
0<=X<200,existing paid,furniture/equipment,0.03765,<100,1<=X<4,female div/sep/mar,0.64,skilled,good
0<=X<200,delayed previously,business,0.12135,unknown,>=7,male single,0.42,skilled,good
no checking,delayed previously,new car,0.1269,<100,>=7,male single,0.47,unskilled resident,bad
0<=X<200,no credits/all paid,new car,0.0632,100<=X<500,1<=X<4,male mar/wid/div/sep,0.25,skilled,bad
0<=X<200,critical/other existing credit,furniture/equipment,0.4193,<100,4<=X<7,male single,0.49,skilled,bad
no checking,existing paid,business,0.2422,<100,unemployed,male single,0.33,high qualif/self emp/mgmt,bad
>=200,existing paid,new car,0.14615,100<=X<500,1<=X<4,female div/sep/mar,0.28,high qualif/self emp/mgmt,good
<0,existing paid,used car,0.41145,<100,1<=X<4,male single,0.26,skilled,bad
no checking,critical/other existing credit,furniture/equipment,0.1014,<100,4<=X<7,male single,0.3,unskilled resident,good
<0,critical/other existing credit,furniture/equipment,0.07165,<100,1<=X<4,female div/sep/mar,0.25,skilled,good
>=200,no credits/all paid,business,0.31445,<100,<1,male mar/wid/div/sep,0.33,skilled,good
no checking,existing paid,furniture/equipment,0.07045,100<=X<500,unemployed,female div/sep/mar,0.64,skilled,good
<0,existing paid,used car,0.32895,<100,unemployed,male single,0.29,high qualif/self emp/mgmt,good
0<=X<200,critical/other existing credit,furniture/equipment,0.08715,<100,>=7,male single,0.48,unskilled resident,good
no checking,critical/other existing credit,education,0.17825,unknown,<1,male single,0.37,unskilled resident,good
no checking,no credits/all paid,furniture/equipment,0.07845,100<=X<500,>=7,male single,0.34,unskilled resident,good
<0,existing paid,furniture/equipment,0.0968,unknown,4<=X<7,male mar/wid/div/sep,0.23,unskilled resident,good
<0,existing paid,furniture/equipment,0.19795,<100,unemployed,male single,0.3,high qualif/self emp/mgmt,good
no checking,existing paid,new car,0.1195,unknown,>=7,male single,0.5,skilled,good
no checking,existing paid,furniture/equipment,0.0868,<100,4<=X<7,female div/sep/mar,0.31,unskilled resident,good
<0,existing paid,used car,0.19285,<100,1<=X<4,male mar/wid/div/sep,0.4,high qualif/self emp/mgmt,good
no checking,existing paid,furniture/equipment,0.0402,<100,>=7,male single,0.38,skilled,good
<0,existing paid,furniture/equipment,0.09225,<100,1<=X<4,male single,0.23,skilled,bad
0<=X<200,critical/other existing credit,used car,0.2288,100<=X<500,unemployed,male single,0.27,skilled,good
