Checking Status,Credit History,Purpose,Credit Requested,Saving Status,Employment,Personal Status,Age,Job,Class
0<=X<200,existing paid,used car,4113,>500,0<X<4,div/sep/mar/wid,28,skilled,bad
no checking,existing paid,furniture/equipment,10974,<100,unemployed,div/sep/mar/wid,26,high qualif/self emp/mgmt,bad
<0,existing paid,new car,1893,<100,0<X<4,div/sep/mar/wid,29,skilled,good
<0,critical/other existing credit,radio/tv,1231,>500,>=7,div/sep/mar/wid,57,high qualif/self emp/mgmt,good
>=200,critical/other existing credit,radio/tv,3656,unknown,>=7,single,49,unskilled,good
0<=X<200,critical/other existing credit,radio/tv,1154,<100,>=7,single,37,unskilled,good
<0,existing paid,new car,4006,<100,0<X<4,single,45,unskilled,bad
0<=X<200,existing paid,furniture/equipment,3069,100<=X<500,>=7,single,30,skilled,good
no checking,critical/other existing credit,radio/tv,1740,<100,>=7,div/sep/mar/wid,30,skilled,good
0<=X<200,delayed previously,new car,2353,<100,0<X<4,div/sep/mar/wid,47,skilled,good
no checking,existing paid,new car,3556,unknown,0<X<4,single,29,skilled,good
no checking,existing paid,radio/tv,2397,>500,>=7,single,35,skilled,bad
0<=X<200,existing paid,repairs,454,<100,0<X<4,div/sep/mar/wid,22,unskilled,good
0<=X<200,existing paid,radio/tv,1715,unknown,0<X<4,div/sep/mar/wid,26,skilled,good
0<=X<200,critical/other existing credit,radio/tv,2520,>500,0<X<4,single,23,unskilled,bad
no checking,existing paid,radio/tv,3568,<100,>=7,div/sep/mar/wid,54,high qualif/self emp/mgmt,good
no checking,existing paid,radio/tv,7166,unknown,4<=X<7,div/sep/mar/wid,29,skilled,good
<0,critical/other existing credit,new car,3939,<100,0<X<4,single,40,unskilled,good
0<=X<200,existing paid,repairs,1514,100<=X<500,0<X<4,single,22,skilled,good
no checking,existing paid,new car,7393,<100,0<X<4,single,43,unskilled,good
<0,no credits/all paid,new car,1193,<100,unemployed,div/sep/mar/wid,29,unskilled,bad
<0,existing paid,business,7297,<100,>=7,single,36,skilled,bad
no checking,critical/other existing credit,radio/tv,2831,<100,0<X<4,div/sep/mar/wid,33,skilled,good
>=200,existing paid,radio/tv,1258,>500,0<X<4,div/sep/mar/wid,57,unskilled,good
0<=X<200,existing paid,radio/tv,753,<100,0<X<4,div/sep/mar/wid,64,skilled,good
0<=X<200,delayed previously,business,2427,unknown,>=7,single,42,skilled,good
no checking,delayed previously,new car,2538,<100,>=7,single,47,unskilled,bad
0<=X<200,no credits/all paid,new car,1264,100<=X<500,0<X<4,div/sep/mar/wid,25,skilled,bad
0<=X<200,critical/other existing credit,furniture/equipment,8386,<100,4<=X<7,single,49,skilled,bad
no checking,existing paid,business,4844,<100,unemployed,single,33,high qualif/self emp/mgmt,bad
>=200,existing paid,new car,2923,100<=X<500,0<X<4,div/sep/mar/wid,28,high qualif/self emp/mgmt,good
<0,existing paid,used car,8229,<100,0<X<4,single,26,skilled,bad
no checking,critical/other existing credit,furniture/equipment,2028,<100,4<=X<7,single,30,unskilled,good
<0,critical/other existing credit,furniture/equipment,1433,<100,0<X<4,div/sep/mar/wid,25,skilled,good
>=200,no credits/all paid,business,6289,<100,0<X<4,div/sep/mar/wid,33,skilled,good
no checking,existing paid,radio/tv,1409,100<=X<500,unemployed,div/sep/mar/wid,64,skilled,good
<0,existing paid,used car,6579,<100,unemployed,single,29,high qualif/self emp/mgmt,good
0<=X<200,critical/other existing credit,radio/tv,1743,<100,>=7,single,48,unskilled,good
no checking,critical/other existing credit,education,3565,unknown,0<X<4,single,37,unskilled,good
no checking,no credits/all paid,radio/tv,1569,100<=X<500,>=7,single,34,unskilled,good
<0,existing paid,radio/tv,1936,unknown,4<=X<7,div/sep/mar/wid,23,unskilled,good
<0,existing paid,furniture/equipment,3959,<100,unemployed,single,30,high qualif/self emp/mgmt,good
no checking,existing paid,new car,2390,unknown,>=7,single,50,skilled,good
no checking,existing paid,furniture/equipment,1736,<100,4<=X<7,div/sep/mar/wid,31,unskilled,good
<0,existing paid,used car,3857,<100,0<X<4,div/sep/mar/wid,40,high qualif/self emp/mgmt,good
no checking,existing paid,radio/tv,804,<100,>=7,single,38,skilled,good
<0,existing paid,radio/tv,1845,<100,0<X<4,single,23,skilled,bad
0<=X<200,critical/other existing credit,used car,4576,100<=X<500,unemployed,single,27,skilled,good
0<=X<200,existing paid,radio/tv,5951,<100,0<X<4,div/sep/mar/wid,22,skilled,bad
<0,delayed previously,new car,4870,<100,0<X<4,single,53,skilled,bad
0<=X<200,critical/other existing credit,new car,5234,<100,unemployed,div/sep/mar/wid,28,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,new car,1295,<100,0<X<4,div/sep/mar/wid,25,skilled,bad
<0,existing paid,business,4308,<100,0<X<4,div/sep/mar/wid,24,skilled,bad
<0,critical/other existing credit,new car,1199,<100,>=7,single,60,unskilled,bad
<0,existing paid,radio/tv,1282,100<=X<500,0<X<4,div/sep/mar/wid,32,unskilled,bad
0<=X<200,existing paid,used car,12579,<100,>=7,div/sep/mar/wid,44,high qualif/self emp/mgmt,bad
<0,delayed previously,business,6836,<100,>=7,single,63,skilled,bad
0<=X<200,critical/other existing credit,radio/tv,4746,<100,0<X<4,single,25,unskilled,bad
>=200,existing paid,radio/tv,2100,<100,0<X<4,single,37,skilled,bad
<0,critical/other existing credit,used car,6143,<100,>=7,div/sep/mar/wid,58,unskilled,bad
0<=X<200,delayed previously,new car,2225,<100,>=7,single,57,skilled,bad
0<=X<200,existing paid,radio/tv,6468,unknown,unemployed,single,52,high qualif/self emp/mgmt,bad
<0,critical/other existing credit,furniture/equipment,6229,<100,0<X<4,div/sep/mar/wid,23,unskilled,bad
0<=X<200,no credits/all paid,business,1953,<100,>=7,single,61,high qualif/self emp/mgmt,bad
0<=X<200,no credits/all paid,business,14421,<100,0<X<4,single,25,skilled,bad
no checking,existing paid,education,1819,<100,0<X<4,single,37,skilled,bad
<0,existing paid,education,1977,unknown,>=7,single,40,high qualif/self emp/mgmt,bad
<0,existing paid,radio/tv,3965,<100,0<X<4,single,34,skilled,bad
no checking,existing paid,radio/tv,5943,unknown,0<X<4,div/sep/mar/wid,44,skilled,bad
0<=X<200,existing paid,education,12612,100<=X<500,0<X<4,single,47,skilled,bad
<0,no credits/all paid,repairs,1108,<100,4<=X<7,single,28,skilled,bad
no checking,critical/other existing credit,radio/tv,797,unknown,>=7,div/sep/mar/wid,33,unskilled,bad
0<=X<200,no credits/all paid,business,15945,<100,0<X<4,single,58,skilled,bad
0<=X<200,critical/other existing credit,other,11938,<100,0<X<4,single,39,high qualif/self emp/mgmt,bad
no checking,no credits/all paid,new car,6458,<100,>=7,single,39,high qualif/self emp/mgmt,bad
no checking,critical/other existing credit,new car,7855,<100,0<X<4,div/sep/mar/wid,25,skilled,bad
<0,existing paid,radio/tv,7174,unknown,4<=X<7,div/sep/mar/wid,30,high qualif/self emp/mgmt,bad
<0,critical/other existing credit,furniture/equipment,4281,>500,0<X<4,div/sep/mar/wid,23,skilled,bad
<0,existing paid,radio/tv,1835,<100,0<X<4,div/sep/mar/wid,25,skilled,bad
0<=X<200,existing paid,furniture/equipment,1924,unknown,0<X<4,div/sep/mar/wid,27,skilled,bad
0<=X<200,existing paid,repairs,639,<100,0<X<4,single,30,skilled,bad
<0,critical/other existing credit,new car,3499,<100,0<X<4,div/sep/mar/wid,29,skilled,bad
<0,delayed previously,education,6887,<100,0<X<4,single,29,skilled,bad
0<=X<200,existing paid,radio/tv,766,>500,0<X<4,single,66,unskilled,bad
<0,existing paid,furniture/equipment,2462,<100,0<X<4,single,22,skilled,bad
<0,existing paid,furniture/equipment,1282,<100,0<X<4,div/sep/mar/wid,20,skilled,bad
<0,existing paid,furniture/equipment,1131,<100,unemployed,div/sep/mar/wid,33,skilled,bad
0<=X<200,critical/other existing credit,business,1935,<100,>=7,div/sep/mar/wid,31,skilled,bad
<0,no credits/all paid,new car,950,<100,>=7,single,33,skilled,bad
0<=X<200,delayed previously,furniture/equipment,2064,<100,unemployed,div/sep/mar/wid,34,high qualif/self emp/mgmt,bad
<0,delayed previously,education,3414,<100,0<X<4,single,26,skilled,bad
no checking,no credits/all paid,used car,7485,unknown,unemployed,div/sep/mar/wid,53,high qualif/self emp/mgmt,bad
no checking,delayed previously,business,9572,<100,0<X<4,div/sep/mar/wid,28,skilled,bad
0<=X<200,delayed previously,business,4455,<100,0<X<4,div/sep/mar/wid,30,high qualif/self emp/mgmt,bad
<0,no credits/all paid,new car,1647,unknown,0<X<4,single,40,unskilled,bad
0<=X<200,critical/other existing credit,new car,884,<100,>=7,single,36,skilled,bad
0<=X<200,no credits/all paid,used car,5129,<100,>=7,div/sep/mar/wid,74,high qualif/self emp/mgmt,bad
<0,existing paid,radio/tv,674,100<=X<500,4<=X<7,div/sep/mar/wid,20,skilled,bad
no checking,existing paid,business,4591,>500,0<X<4,single,54,high qualif/self emp/mgmt,bad
0<=X<200,no credits/all paid,business,3844,100<=X<500,4<=X<7,single,34,unskilled,bad
0<=X<200,existing paid,business,3915,<100,0<X<4,single,36,skilled,bad
0<=X<200,existing paid,radio/tv,3031,100<=X<500,0<X<4,single,21,skilled,bad
0<=X<200,critical/other existing credit,education,1501,<100,>=7,div/sep/mar/wid,34,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,furniture/equipment,951,100<=X<500,0<X<4,div/sep/mar/wid,27,skilled,bad
0<=X<200,delayed previously,furniture/equipment,4297,<100,>=7,div/sep/mar/wid,40,high qualif/self emp/mgmt,bad
<0,existing paid,retraining,902,<100,4<=X<7,div/sep/mar/wid,21,skilled,bad
<0,no credits/all paid,business,5293,<100,unemployed,single,50,skilled,bad
>=200,delayed previously,business,1908,<100,>=7,single,66,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,radio/tv,10961,>500,4<=X<7,single,27,skilled,bad
<0,existing paid,furniture/equipment,7865,<100,>=7,single,53,high qualif/self emp/mgmt,bad
no checking,existing paid,radio/tv,1478,<100,4<=X<7,single,22,skilled,bad
>=200,existing paid,radio/tv,4210,<100,0<X<4,single,26,skilled,bad
<0,existing paid,radio/tv,1823,<100,unemployed,single,30,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,new car,14555,unknown,unemployed,single,23,unskilled,bad
0<=X<200,existing paid,business,2767,100<=X<500,>=7,div/sep/mar/wid,61,unskilled,bad
<0,existing paid,new car,915,unknown,>=7,div/sep/mar/wid,29,skilled,bad
<0,no credits/all paid,used car,4605,<100,>=7,single,24,skilled,bad
no checking,existing paid,radio/tv,433,<100,unemployed,div/sep/mar/wid,22,skilled,bad
0<=X<200,existing paid,new car,2150,<100,0<X<4,div/sep/mar/wid,24,skilled,bad
<0,no credits/all paid,radio/tv,2149,<100,0<X<4,div/sep/mar/wid,29,skilled,bad
0<=X<200,existing paid,radio/tv,802,<100,>=7,single,37,skilled,bad
<0,existing paid,new car,8978,<100,>=7,div/sep/mar/wid,45,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,radio/tv,3060,<100,4<=X<7,single,28,skilled,bad
<0,existing paid,repairs,11998,<100,0<X<4,div/sep/mar/wid,34,unskilled,bad
no checking,existing paid,furniture/equipment,4611,<100,0<X<4,div/sep/mar/wid,32,skilled,bad
<0,delayed previously,radio/tv,1024,<100,0<X<4,div/sep/mar/wid,48,skilled,bad
0<=X<200,existing paid,used car,9398,<100,0<X<4,div/sep/mar/wid,28,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,furniture/equipment,9960,<100,0<X<4,div/sep/mar/wid,26,skilled,bad
0<=X<200,no credits/all paid,radio/tv,3804,<100,0<X<4,div/sep/mar/wid,42,skilled,bad
>=200,critical/other existing credit,new car,1344,unknown,4<=X<7,single,37,unskilled,bad
no checking,critical/other existing credit,new car,10127,>500,0<X<4,single,44,skilled,bad
<0,existing paid,radio/tv,727,100<=X<500,0<X<4,div/sep/mar/wid,33,unskilled,bad
0<=X<200,existing paid,furniture/equipment,1237,<100,0<X<4,div/sep/mar/wid,24,skilled,bad
0<=X<200,existing paid,new car,685,<100,4<=X<7,div/sep/mar/wid,25,unskilled,bad
<0,no credits/all paid,furniture/equipment,2746,<100,>=7,single,31,skilled,bad
0<=X<200,critical/other existing credit,new car,4249,<100,unemployed,div/sep/mar/wid,28,high qualif/self emp/mgmt,bad
<0,existing paid,radio/tv,1938,<100,0<X<4,div/sep/mar/wid,32,skilled,bad
no checking,critical/other existing credit,education,1864,100<=X<500,0<X<4,div/sep/mar/wid,30,skilled,bad
0<=X<200,existing paid,new car,7408,100<=X<500,0<X<4,div/sep/mar/wid,24,high qualif/self emp/mgmt,bad
no checking,critical/other existing credit,used car,11590,100<=X<500,0<X<4,div/sep/mar/wid,24,unskilled,bad
<0,no credits/all paid,furniture/equipment,4110,<100,>=7,single,23,skilled,bad
<0,critical/other existing credit,furniture/equipment,3384,<100,0<X<4,div/sep/mar/wid,44,high qualif/self emp/mgmt,bad
<0,existing paid,furniture/equipment,1275,unknown,0<X<4,div/sep/mar/wid,24,skilled,bad
0<=X<200,critical/other existing credit,education,1136,>500,>=7,single,32,skilled,bad
0<=X<200,existing paid,furniture/equipment,959,<100,0<X<4,div/sep/mar/wid,29,skilled,bad
<0,no credits/all paid,radio/tv,6199,<100,0<X<4,single,28,skilled,bad
0<=X<200,existing paid,new car,1246,<100,0<X<4,single,23,unskilled,bad
no checking,delayed previously,radio/tv,4463,<100,0<X<4,single,26,high qualif/self emp/mgmt,bad
<0,existing paid,furniture/equipment,2406,<100,4<=X<7,div/sep/mar/wid,23,skilled,bad
<0,existing paid,furniture/equipment,2473,<100,unemployed,single,25,unskilled,bad
<0,existing paid,furniture/equipment,3446,<100,>=7,single,42,skilled,bad
0<=X<200,no credits/all paid,other,14782,100<=X<500,>=7,div/sep/mar/wid,60,high qualif/self emp/mgmt,bad
<0,no credits/all paid,business,7685,<100,4<=X<7,div/sep/mar/wid,37,skilled,bad
0<=X<200,existing paid,new car,14318,<100,>=7,single,57,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,used car,12976,<100,unemployed,div/sep/mar/wid,38,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,new car,1223,<100,>=7,div/sep/mar/wid,46,skilled,bad
no checking,delayed previously,business,8648,<100,0<X<4,single,27,skilled,bad
0<=X<200,existing paid,radio/tv,2039,<100,0<X<4,div/sep/mar/wid,22,skilled,bad
>=200,critical/other existing credit,new car,939,>500,4<=X<7,div/sep/mar/wid,28,skilled,bad
no checking,critical/other existing credit,business,2292,<100,unemployed,single,42,high qualif/self emp/mgmt,bad
<0,existing paid,new car,1381,unknown,0<X<4,div/sep/mar/wid,35,skilled,bad
<0,existing paid,new car,2579,<100,0<X<4,single,33,unskilled,bad
0<=X<200,existing paid,new car,1042,unknown,0<X<4,div/sep/mar/wid,33,skilled,bad
0<=X<200,existing paid,furniture/equipment,2762,unknown,>=7,div/sep/mar/wid,25,skilled,bad
<0,critical/other existing credit,repairs,1190,<100,unemployed,div/sep/mar/wid,55,unskilled,bad
0<=X<200,existing paid,other,13280,<100,0<X<4,single,29,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,radio/tv,1484,unknown,0<X<4,div/sep/mar/wid,25,skilled,bad
>=200,no credits/all paid,business,609,<100,0<X<4,div/sep/mar/wid,26,unskilled,bad
no checking,existing paid,education,7190,<100,>=7,single,41,unskilled,bad
0<=X<200,critical/other existing credit,furniture/equipment,5096,<100,0<X<4,div/sep/mar/wid,30,high qualif/self emp/mgmt,bad
<0,existing paid,new car,1842,<100,0<X<4,div/sep/mar/wid,34,skilled,bad
0<=X<200,delayed previously,repairs,1512,>500,0<X<4,div/sep/mar/wid,61,skilled,bad
<0,existing paid,new car,4817,<100,4<=X<7,single,31,skilled,bad
<0,existing paid,used car,3386,<100,>=7,single,35,skilled,bad
<0,delayed previously,radio/tv,1659,<100,0<X<4,div/sep/mar/wid,29,unskilled,bad
0<=X<200,existing paid,radio/tv,3092,100<=X<500,0<X<4,div/sep/mar/wid,22,skilled,bad
<0,existing paid,education,448,<100,0<X<4,div/sep/mar/wid,23,skilled,bad
<0,existing paid,new car,654,<100,0<X<4,single,28,unskilled,bad
0<=X<200,critical/other existing credit,radio/tv,1245,<100,0<X<4,div/sep/mar/wid,33,skilled,bad
<0,no credits/all paid,furniture/equipment,3114,<100,0<X<4,div/sep/mar/wid,26,skilled,bad
0<=X<200,delayed previously,new car,1209,<100,unemployed,single,47,high qualif/self emp/mgmt,bad
0<=X<200,no credits/all paid,business,8318,<100,>=7,div/sep/mar/wid,42,high qualif/self emp/mgmt,bad
<0,existing paid,furniture/equipment,2996,unknown,0<X<4,div/sep/mar/wid,20,skilled,bad
0<=X<200,existing paid,furniture/equipment,9034,100<=X<500,0<X<4,single,29,high qualif/self emp/mgmt,bad
<0,existing paid,new car,3123,<100,0<X<4,div/sep/mar/wid,27,skilled,bad
0<=X<200,critical/other existing credit,radio/tv,1216,100<=X<500,0<X<4,single,38,skilled,bad
<0,existing paid,new car,1207,<100,0<X<4,div/sep/mar/wid,24,skilled,bad
no checking,existing paid,new car,1309,unknown,0<X<4,single,27,unskilled,bad
0<=X<200,no credits/all paid,new car,6850,100<=X<500,unemployed,single,34,high qualif/self emp/mgmt,bad
<0,existing paid,new car,759,<100,4<=X<7,single,26,skilled,bad
no checking,critical/other existing credit,furniture/equipment,7127,<100,0<X<4,div/sep/mar/wid,23,skilled,bad
<0,existing paid,radio/tv,3190,<100,0<X<4,div/sep/mar/wid,24,skilled,bad
<0,no credits/all paid,furniture/equipment,7119,<100,0<X<4,single,53,skilled,bad
<0,existing paid,radio/tv,2302,<100,0<X<4,div/sep/mar/wid,31,skilled,bad
0<=X<200,existing paid,new car,2631,100<=X<500,0<X<4,div/sep/mar/wid,28,skilled,bad
>=200,critical/other existing credit,education,2319,<100,0<X<4,div/sep/mar/wid,33,skilled,bad
<0,existing paid,new car,7763,<100,>=7,single,42,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,radio/tv,1534,<100,0<X<4,div/sep/mar/wid,23,skilled,bad
<0,existing paid,furniture/equipment,6350,unknown,>=7,single,31,skilled,bad
>=200,existing paid,furniture/equipment,2864,<100,0<X<4,single,34,unskilled,bad
<0,delayed previously,new car,1333,<100,unemployed,single,43,skilled,bad
<0,no credits/all paid,radio/tv,626,<100,0<X<4,div/sep/mar/wid,24,unskilled,bad
<0,existing paid,radio/tv,6999,<100,4<=X<7,div/sep/mar/wid,34,skilled,bad
0<=X<200,existing paid,radio/tv,1331,<100,0<X<4,single,22,skilled,bad
0<=X<200,no credits/all paid,new car,2278,100<=X<500,0<X<4,div/sep/mar/wid,28,skilled,bad
no checking,no credits/all paid,new car,5003,unknown,0<X<4,div/sep/mar/wid,29,skilled,bad
<0,no credits/all paid,furniture/equipment,3552,<100,4<=X<7,single,27,skilled,bad
0<=X<200,critical/other existing credit,furniture/equipment,19280,<100,0<X<4,single,31,unskilled,bad
<0,no credits/all paid,radio/tv,1546,<100,4<=X<7,single,24,unskilled,bad
0<=X<200,existing paid,new car,12389,unknown,0<X<4,single,37,skilled,bad
<0,existing paid,new car,1372,<100,4<=X<7,div/sep/mar/wid,36,skilled,bad
<0,existing paid,radio/tv,6758,<100,0<X<4,div/sep/mar/wid,31,skilled,bad
<0,existing paid,furniture/equipment,3234,<100,0<X<4,div/sep/mar/wid,23,unskilled,bad
0<=X<200,critical/other existing credit,new car,2820,<100,0<X<4,div/sep/mar/wid,27,skilled,bad
0<=X<200,critical/other existing credit,new car,1056,<100,>=7,single,30,skilled,bad
0<=X<200,existing paid,repairs,2384,<100,0<X<4,single,33,unskilled,bad
<0,existing paid,furniture/equipment,2039,<100,0<X<4,div/sep/mar/wid,20,skilled,bad
<0,existing paid,furniture/equipment,1217,<100,0<X<4,div/sep/mar/wid,47,unskilled,bad
<0,critical/other existing credit,furniture/equipment,2246,<100,>=7,single,60,skilled,bad
0<=X<200,existing paid,new car,2718,<100,0<X<4,div/sep/mar/wid,20,unskilled,bad
<0,no credits/all paid,other,13580,unknown,>=7,single,40,high qualif/self emp/mgmt,bad
0<=X<200,no credits/all paid,new car,931,100<=X<500,0<X<4,div/sep/mar/wid,32,unskilled,bad
<0,existing paid,new car,1442,<100,4<=X<7,div/sep/mar/wid,23,skilled,bad
0<=X<200,no credits/all paid,business,4241,<100,0<X<4,single,36,unskilled,bad
no checking,critical/other existing credit,new car,2775,<100,4<=X<7,single,31,skilled,bad
0<=X<200,existing paid,furniture/equipment,918,<100,0<X<4,div/sep/mar/wid,30,skilled,bad
0<=X<200,no credits/all paid,education,1837,<100,4<=X<7,div/sep/mar/wid,34,unskilled,bad
no checking,existing paid,furniture/equipment,3349,<100,0<X<4,div/sep/mar/wid,28,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,radio/tv,2671,100<=X<500,0<X<4,div/sep/mar/wid,50,skilled,bad
<0,existing paid,furniture/equipment,741,100<=X<500,unemployed,div/sep/mar/wid,22,skilled,bad
>=200,existing paid,new car,1240,100<=X<500,>=7,div/sep/mar/wid,48,unskilled,bad
no checking,delayed previously,furniture/equipment,1808,<100,4<=X<7,div/sep/mar/wid,22,skilled,bad
0<=X<200,existing paid,furniture/equipment,3441,100<=X<500,0<X<4,div/sep/mar/wid,21,skilled,bad
no checking,critical/other existing credit,new car,1530,<100,0<X<4,single,32,skilled,bad
no checking,existing paid,business,3914,unknown,0<X<4,div/sep/mar/wid,38,skilled,bad
<0,existing paid,radio/tv,2600,<100,0<X<4,single,65,skilled,bad
0<=X<200,no credits/all paid,new car,1437,100<=X<500,4<=X<7,single,29,skilled,bad
<0,no credits/all paid,furniture/equipment,1553,<100,0<X<4,single,44,skilled,bad
no checking,existing paid,furniture/equipment,1980,<100,0<X<4,div/sep/mar/wid,19,skilled,bad
0<=X<200,existing paid,new car,1355,<100,0<X<4,div/sep/mar/wid,25,unskilled,bad
<0,delayed previously,radio/tv,4370,<100,4<=X<7,single,26,skilled,bad
<0,existing paid,education,750,<100,unemployed,div/sep/mar/wid,27,unskilled,bad
no checking,existing paid,education,4623,100<=X<500,0<X<4,single,40,high qualif/self emp/mgmt,bad
no checking,delayed previously,business,7980,unknown,0<X<4,single,27,skilled,bad
no checking,existing paid,new car,13860,>500,0<X<4,div/sep/mar/wid,26,skilled,bad
>=200,existing paid,new car,947,<100,4<=X<7,single,38,skilled,bad
<0,existing paid,education,684,<100,0<X<4,single,40,unskilled,bad
0<=X<200,existing paid,furniture/equipment,1922,<100,0<X<4,single,37,unskilled,bad
<0,existing paid,new car,2303,<100,>=7,single,45,skilled,bad
0<=X<200,delayed previously,new car,8086,100<=X<500,>=7,single,42,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,new car,888,<100,>=7,single,41,unskilled,bad
<0,existing paid,new car,900,unknown,0<X<4,div/sep/mar/wid,23,skilled,bad
<0,critical/other existing credit,new car,4843,<100,>=7,single,43,skilled,bad
no checking,delayed previously,business,2580,>500,0<X<4,single,41,unskilled,bad
0<=X<200,existing paid,radio/tv,5595,100<=X<500,0<X<4,div/sep/mar/wid,24,skilled,bad
no checking,existing paid,furniture/equipment,1123,>500,0<X<4,div/sep/mar/wid,29,unskilled,bad
<0,critical/other existing credit,used car,6331,<100,>=7,single,46,skilled,bad
0<=X<200,existing paid,new car,6560,100<=X<500,4<=X<7,single,24,skilled,bad
0<=X<200,no credits/all paid,furniture/equipment,2969,<100,0<X<4,div/sep/mar/wid,25,skilled,bad
<0,no credits/all paid,education,1198,<100,>=7,div/sep/mar/wid,35,skilled,bad
0<=X<200,existing paid,new car,14027,<100,4<=X<7,single,27,high qualif/self emp/mgmt,bad
>=200,no credits/all paid,radio/tv,1337,<100,0<X<4,single,34,high qualif/self emp/mgmt,bad
0<=X<200,no credits/all paid,education,433,>500,0<X<4,div/sep/mar/wid,24,skilled,bad
<0,existing paid,new car,1228,<100,0<X<4,div/sep/mar/wid,24,unskilled,bad
no checking,existing paid,new car,2570,<100,0<X<4,div/sep/mar/wid,21,skilled,bad
<0,existing paid,radio/tv,1882,<100,0<X<4,div/sep/mar/wid,25,skilled,bad
0<=X<200,no credits/all paid,business,6416,<100,>=7,div/sep/mar/wid,59,skilled,bad
<0,existing paid,radio/tv,1987,<100,0<X<4,single,21,unskilled,bad
0<=X<200,existing paid,used car,11560,<100,0<X<4,div/sep/mar/wid,23,high qualif/self emp/mgmt,bad
0<=X<200,no credits/all paid,business,4280,100<=X<500,0<X<4,div/sep/mar/wid,26,unskilled,bad
<0,existing paid,new car,1274,<100,0<X<4,div/sep/mar/wid,37,unskilled,bad
<0,existing paid,new car,976,<100,0<X<4,div/sep/mar/wid,23,unskilled,bad
no checking,delayed previously,repairs,1555,>500,>=7,single,55,skilled,bad
<0,existing paid,new car,1285,unknown,4<=X<7,div/sep/mar/wid,32,skilled,bad
>=200,critical/other existing credit,radio/tv,1271,unknown,0<X<4,single,39,skilled,bad
<0,critical/other existing credit,new car,691,<100,>=7,single,35,skilled,bad
<0,critical/other existing credit,furniture/equipment,2124,<100,0<X<4,div/sep/mar/wid,24,skilled,bad
no checking,critical/other existing credit,new car,12680,unknown,>=7,single,30,high qualif/self emp/mgmt,bad
<0,existing paid,furniture/equipment,3108,<100,0<X<4,div/sep/mar/wid,31,unskilled,bad
<0,critical/other existing credit,education,8065,<100,0<X<4,div/sep/mar/wid,25,high qualif/self emp/mgmt,bad
<0,existing paid,new car,1371,unknown,0<X<4,div/sep/mar/wid,25,skilled,bad
0<=X<200,critical/other existing credit,radio/tv,4933,<100,4<=X<7,single,25,skilled,bad
0<=X<200,existing paid,new car,836,100<=X<500,0<X<4,div/sep/mar/wid,23,unskilled,bad
0<=X<200,delayed previously,education,6224,<100,>=7,single,50,skilled,bad
<0,critical/other existing credit,education,5998,<100,0<X<4,single,27,skilled,bad
0<=X<200,existing paid,business,1188,<100,>=7,div/sep/mar/wid,39,skilled,bad
<0,existing paid,used car,7511,unknown,>=7,single,51,skilled,bad
<0,existing paid,new car,9271,<100,4<=X<7,single,24,skilled,bad
0<=X<200,no credits/all paid,new car,1778,<100,0<X<4,div/sep/mar/wid,26,unskilled,bad
<0,critical/other existing credit,used car,9629,<100,4<=X<7,single,24,skilled,bad
<0,existing paid,furniture/equipment,3051,<100,0<X<4,single,54,skilled,bad
<0,existing paid,new car,3931,<100,4<=X<7,single,46,skilled,bad
<0,existing paid,radio/tv,1345,<100,0<X<4,div/sep/mar/wid,26,skilled,bad
<0,existing paid,furniture/equipment,2712,<100,>=7,single,41,skilled,bad
<0,critical/other existing credit,new car,3966,<100,>=7,div/sep/mar/wid,33,skilled,bad
no checking,no credits/all paid,business,4165,<100,0<X<4,single,36,skilled,bad
<0,existing paid,used car,8335,unknown,>=7,single,47,skilled,bad
<0,existing paid,new car,1216,<100,0<X<4,div/sep/mar/wid,23,skilled,bad
<0,no credits/all paid,business,11816,<100,>=7,single,29,skilled,bad
>=200,existing paid,radio/tv,2327,<100,0<X<4,div/sep/mar/wid,25,unskilled,bad
<0,no credits/all paid,new car,1082,<100,0<X<4,single,48,skilled,bad
<0,existing paid,furniture/equipment,5179,<100,4<=X<7,single,29,skilled,bad
no checking,existing paid,repairs,1943,<100,0<X<4,div/sep/mar/wid,23,skilled,bad
no checking,existing paid,new car,6761,unknown,0<X<4,single,68,skilled,bad
<0,existing paid,radio/tv,709,<100,>=7,single,57,unskilled,bad
<0,critical/other existing credit,new car,2235,<100,0<X<4,div/sep/mar/wid,33,skilled,bad
<0,no credits/all paid,new car,1442,<100,4<=X<7,single,32,unskilled,bad
<0,existing paid,new car,3959,<100,0<X<4,div/sep/mar/wid,29,skilled,bad
no checking,delayed previously,business,2169,<100,0<X<4,div/sep/mar/wid,28,skilled,bad
